ANO,DEPARTAMENTO,POBLACION_5_16,TASA_MATRICULACION_5_16,COBERTURA_NETA,COBERTURA_NETA_TRANSICION,COBERTURA_NETA_PRIMARIA,COBERTURA_NETA_SECUNDARIA,COBERTURA_NETA_MEDIA,DESERCION,DESERCION_TRANSICION,DESERCION_PRIMARIA,DESERCION_SECUNDARIA,DESERCION_MEDIA,APROBACION,APROBACION_TRANSICION,APROBACION_PRIMARIA,APROBACION_SECUNDARIA,APROBACION_MEDIA,REPROBACION,REPROBACION_TRANSICION,REPROBACION_PRIMARIA,REPROBACION_SECUNDARIA,REPROBACION_MEDIA,REPITENCIA,REPITENCIA_TRANSICION,REPITENCIA_PRIMARIA,REPITENCIA_SECUNDARIA,REPITENCIA_MEDIA,GRUPO_COBERTURA_PIMARIA,GRUPO_COBERTURA_SECUNDARIA,GRUPO_COBERTURA_MEDIA,GRUPO_DESERCION_PRIMARIA,GRUPO_DESERCION_SECUNDARIA,GRUPO_DESERCION_MEDIA,GRUPO_REPROBACION_PRIMARIA,GRUPO_REPROBACION_SECUNDARIA,GRUPO_REPROBACION_MEDIA,GRUPO_APROBACION_PRIMARIA,GRUPO_APROBACION_SECUNDARIA,GRUPO_APROBACION_MEDIA
2018,SAN ANDRES Y PROVIDENCIA,10853,67.34,93.4,68.69,92.96,84.23,50.9,1.97,1.61,2.47,1.8,0.71,93.79,98.39,94.93,90.7,95.51,4.25,0.0,2.6,7.5,3.78,2.31,0.96,2.21,3.35,0.51,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(6.72, 9.89]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(94.78, 99.49]"
2018,AMAZONAS,22257,81.13,81.46,45.99,78.33,61.51,31.51,4.87,5.31,3.09,7.18,6.02,91.17,94.63,91.95,89.46,89.98,3.96,0.07,4.95,3.36,4.0,4.12,2.65,4.55,4.61,1.49,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(2.32, 3.14]","(6.39, 12.15]","(4.3, 14.24]","(3.44, 5.62]","(2.54, 6.72]","(2.23, 4.4]","(91.13, 92.98]","(88.48, 92.86]","(76.31899999999999, 90.37]"
2018,GUAINIA,15766,81.64,62.28,46.4,61.95,28.93,6.79,7.14,9.88,5.53,9.82,5.47,77.64,84.88,77.82,72.84,85.69,15.22,5.25,16.65,17.34,8.84,5.08,4.72,5.91,4.1,2.09,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(4.07, 10.73]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2018,GUAVIARE,21118,55.7,84.61,42.44,82.1,66.5,31.14,3.36,4.01,2.58,4.63,2.63,87.78,94.55,90.49,81.78,88.75,8.86,1.44,6.93,13.59,8.62,3.46,0.88,3.46,4.47,1.75,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(2.32, 3.14]","(3.6, 4.73]","(2.5, 3.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2018,VAUPES,15363,61.64,50.79,22.82,51.12,30.54,11.35,3.88,4.93,3.13,4.93,4.65,85.38,93.43,85.37,83.84,85.44,10.74,1.64,11.5,11.22,9.91,2.26,0.82,2.58,2.33,0.75,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(2.32, 3.14]","(4.73, 6.39]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2018,VICHADA,32951,78.13,53.74,30.74,56.68,24.06,9.36,7.14,7.39,6.52,8.99,5.97,75.25,92.61,70.72,78.71,88.06,17.6,0.0,22.76,12.3,5.97,5.62,1.49,7.28,3.63,1.01,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(4.07, 10.73]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,ANTIOQUIA,1149985,94.0,93.83,67.86,90.24,82.6,45.04,4.02,3.73,3.29,5.33,2.95,88.38,96.09,90.73,83.11,91.37,7.59,0.18,5.98,11.56,5.68,3.19,0.25,2.92,4.65,1.37,"(84.98, 91.19]","(76.16, 90.11]","(44.75, 59.33]","(3.14, 4.07]","(4.73, 6.39]","(2.5, 3.24]","(5.62, 22.76]","(9.89, 23.19]","(4.4, 5.81]","(70.719, 91.13]","(65.649, 84.42]","(90.37, 92.34]"
2019,ATLANTICO,533666,92.07,91.69,62.69,89.36,76.94,48.95,1.26,1.72,1.28,1.26,0.9,92.91,97.01,93.88,90.11,94.78,5.83,1.26,4.83,8.63,4.32,1.0,0.76,1.06,1.18,0.42,"(84.98, 91.19]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(3.44, 5.62]","(6.72, 9.89]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2019,BOGOTA DC,1181531,96.82,96.3,69.11,96.22,87.52,55.49,1.6,2.12,1.38,1.82,1.41,97.5,97.85,98.08,97.2,96.25,0.9,0.03,0.53,0.98,2.34,2.62,0.08,2.26,3.98,1.44,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(-0.001, 1.42]","(-0.001, 2.54]","(2.23, 4.4]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2019,BOLIVAR,461988,99.44,99.33,67.67,97.81,80.64,45.43,2.99,4.01,2.63,3.42,2.38,90.5,95.17,91.67,87.33,91.58,6.51,0.82,5.7,9.25,6.04,3.59,1.36,3.52,4.74,2.07,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(0.589, 3.6]","(0.419, 2.5]","(5.62, 22.76]","(6.72, 9.89]","(5.81, 16.07]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2019,BOYACA,234368,96.6,96.51,69.07,92.04,90.11,59.33,2.05,2.03,1.29,2.8,2.26,92.02,97.75,95.23,87.46,92.26,5.93,0.23,3.47,9.75,5.48,1.92,0.5,1.41,3.0,1.24,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(3.44, 5.62]","(6.72, 9.89]","(4.4, 5.81]","(92.98, 95.44]","(84.42, 88.48]","(90.37, 92.34]"
2019,CALDAS,161892,85.98,85.88,64.61,80.79,77.45,46.42,3.31,2.82,2.67,4.32,2.7,89.01,96.64,91.88,83.72,91.23,7.68,0.53,5.46,11.95,6.07,3.67,0.74,3.04,5.42,2.2,"(76.77, 84.98]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(9.89, 23.19]","(5.81, 16.07]","(91.13, 92.98]","(65.649, 84.42]","(90.37, 92.34]"
2019,CAQUETA,98675,90.52,90.49,57.8,89.2,68.56,33.58,5.32,6.44,4.68,6.26,4.45,92.63,93.15,93.4,91.22,93.03,2.05,0.41,1.91,2.51,2.53,2.6,0.59,2.7,3.28,1.12,"(84.98, 91.19]","(57.46, 71.45]","(29.04, 39.63]","(4.07, 10.73]","(4.73, 6.39]","(4.3, 14.24]","(1.42, 3.44]","(-0.001, 2.54]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2019,CAUCA,299016,84.42,84.39,54.49,85.23,68.78,36.42,2.78,2.58,1.86,3.83,3.62,90.65,96.78,92.0,87.22,91.1,6.56,0.65,6.14,8.94,5.28,1.3,0.23,1.05,1.98,0.99,"(84.98, 91.19]","(57.46, 71.45]","(29.04, 39.63]","(0.399, 2.32]","(3.6, 4.73]","(3.24, 4.3]","(5.62, 22.76]","(6.72, 9.89]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2019,CESAR,296234,90.77,90.57,56.0,88.23,71.4,40.08,4.11,5.58,3.87,4.54,2.63,89.08,93.5,90.54,85.4,90.76,6.81,0.92,5.59,10.06,6.61,1.07,0.68,0.86,1.55,0.73,"(84.98, 91.19]","(57.46, 71.45]","(39.63, 44.75]","(3.14, 4.07]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(84.42, 88.48]","(90.37, 92.34]"
2019,CORDOBA,387454,94.23,94.16,54.9,89.17,79.23,45.26,2.64,3.95,2.02,3.21,2.47,93.6,95.2,94.59,92.05,93.32,3.76,0.85,3.4,4.75,4.2,3.42,1.8,3.36,4.29,2.08,"(84.98, 91.19]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(2.54, 6.72]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2019,CUNDINAMARCA,570377,96.14,95.86,65.93,94.63,85.96,49.7,3.02,3.72,2.22,4.0,2.51,91.68,95.6,94.29,87.44,92.89,5.3,0.67,3.49,8.57,4.59,1.74,0.58,1.33,2.76,0.82,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(6.72, 9.89]","(4.4, 5.81]","(92.98, 95.44]","(84.42, 88.48]","(92.34, 94.78]"
2019,CHOCO,143999,82.64,82.64,53.13,84.13,53.38,23.92,2.8,3.22,2.31,3.73,2.34,88.46,96.7,88.47,84.91,92.46,8.74,0.08,9.21,11.36,5.21,1.08,0.18,1.53,0.71,0.26,"(76.77, 84.98]","(24.058999999999997, 57.46]","(6.789, 29.04]","(0.399, 2.32]","(3.6, 4.73]","(0.419, 2.5]","(5.62, 22.76]","(9.89, 23.19]","(4.4, 5.81]","(70.719, 91.13]","(84.42, 88.48]","(92.34, 94.78]"
2019,HUILA,242194,94.2,94.12,68.48,92.18,81.35,45.83,4.48,3.9,2.87,6.96,3.75,85.86,95.75,90.39,77.04,87.42,9.67,0.35,6.73,16.0,8.83,2.84,0.33,2.31,4.42,1.87,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(6.39, 12.15]","(3.24, 4.3]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,LA GUAJIRA,245778,92.92,92.86,72.01,93.02,57.99,25.08,2.51,3.31,2.32,2.73,1.94,93.27,95.82,93.29,91.95,94.89,4.21,0.87,4.38,5.32,3.17,3.59,1.95,4.4,3.26,0.84,"(91.19, 102.1]","(57.46, 71.45]","(6.789, 29.04]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(3.44, 5.62]","(2.54, 6.72]","(2.23, 4.4]","(92.98, 95.44]","(88.48, 92.86]","(94.78, 99.49]"
2019,MAGDALENA,323546,97.49,97.27,61.86,91.83,73.84,41.03,3.5,4.25,2.99,4.03,3.33,93.68,95.12,94.42,92.07,94.45,2.83,0.63,2.59,3.91,2.23,1.53,1.78,1.61,1.66,0.61,"(91.19, 102.1]","(71.45, 76.16]","(39.63, 44.75]","(2.32, 3.14]","(3.6, 4.73]","(3.24, 4.3]","(1.42, 3.44]","(2.54, 6.72]","(-0.001, 2.23]","(92.98, 95.44]","(88.48, 92.86]","(92.34, 94.78]"
2019,META,218194,93.59,93.51,64.64,91.63,79.83,44.99,3.97,5.28,3.26,4.9,3.1,90.99,94.62,93.15,86.99,92.39,5.04,0.1,3.59,8.11,4.51,1.03,0.06,0.78,1.71,0.55,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(3.14, 4.07]","(4.73, 6.39]","(2.5, 3.24]","(3.44, 5.62]","(6.72, 9.89]","(4.4, 5.81]","(92.98, 95.44]","(84.42, 88.48]","(92.34, 94.78]"
2019,NARINO,309763,84.0,83.95,53.02,79.87,69.44,38.0,1.45,1.16,0.96,2.1,1.53,95.85,98.56,96.99,93.89,95.87,2.7,0.29,2.05,4.01,2.6,3.23,0.61,2.81,4.8,1.59,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(1.42, 3.44]","(2.54, 6.72]","(2.23, 4.4]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2019,NORTE DE SANTANDER,318252,92.25,92.18,64.42,91.15,76.09,41.87,3.25,4.26,2.97,3.61,2.58,90.56,94.9,92.43,86.83,90.96,6.19,0.85,4.6,9.56,6.46,1.37,0.33,1.34,1.83,0.77,"(84.98, 91.19]","(71.45, 76.16]","(39.63, 44.75]","(2.32, 3.14]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(6.72, 9.89]","(5.81, 16.07]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2019,QUINDIO,83130,96.77,96.73,69.76,93.4,87.85,53.61,3.94,3.44,3.09,5.05,3.64,88.13,96.29,91.47,82.49,89.53,7.93,0.27,5.44,12.46,6.83,1.04,0.17,0.73,1.64,0.75,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(4.73, 6.39]","(3.24, 4.3]","(3.44, 5.62]","(9.89, 23.19]","(5.81, 16.07]","(91.13, 92.98]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,RISARALDA,156174,99.14,98.88,69.78,95.57,86.25,50.47,4.99,5.83,3.78,6.68,3.73,88.6,93.36,91.66,83.12,91.46,6.41,0.81,4.55,10.2,4.81,1.16,0.16,0.91,1.9,0.45,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(3.14, 4.07]","(6.39, 12.15]","(3.24, 4.3]","(3.44, 5.62]","(9.89, 23.19]","(4.4, 5.81]","(91.13, 92.98]","(65.649, 84.42]","(90.37, 92.34]"
2019,SANTANDER,405798,96.38,96.2,67.64,94.58,84.7,49.96,3.01,3.85,2.41,3.79,2.27,89.53,95.69,93.03,83.79,90.47,7.47,0.46,4.56,12.42,7.26,1.91,0.44,1.49,2.96,1.17,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(3.6, 4.73]","(0.419, 2.5]","(3.44, 5.62]","(9.89, 23.19]","(5.81, 16.07]","(92.98, 95.44]","(65.649, 84.42]","(90.37, 92.34]"
2019,SUCRE,203411,95.93,95.88,68.35,94.94,76.35,41.9,3.0,3.67,2.38,3.86,2.33,87.91,95.35,89.48,82.93,90.01,9.09,0.99,8.14,13.21,7.66,1.17,0.31,1.05,1.73,0.69,"(91.19, 102.1]","(76.16, 90.11]","(39.63, 44.75]","(2.32, 3.14]","(3.6, 4.73]","(0.419, 2.5]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,TOLIMA,251347,99.2,99.1,72.23,97.58,85.03,48.77,3.7,4.35,2.94,4.8,2.77,89.84,95.37,92.51,84.94,91.65,6.45,0.27,4.55,10.25,5.59,0.75,0.1,0.76,0.99,0.34,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(4.73, 6.39]","(2.5, 3.24]","(3.44, 5.62]","(9.89, 23.19]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(90.37, 92.34]"
2019,VALLE DEL CAUCA,854243,81.68,81.46,55.95,76.71,72.69,41.95,3.92,4.75,3.36,4.7,2.98,88.84,94.54,91.13,84.5,91.21,7.25,0.71,5.51,10.8,5.81,1.17,0.28,1.06,1.64,0.61,"(51.119, 76.77]","(71.45, 76.16]","(39.63, 44.75]","(3.14, 4.07]","(3.6, 4.73]","(2.5, 3.24]","(3.44, 5.62]","(9.89, 23.19]","(4.4, 5.81]","(70.719, 91.13]","(84.42, 88.48]","(90.37, 92.34]"
2019,ARAUCA,64095,93.09,93.06,58.17,91.77,73.22,37.31,4.02,4.98,3.66,4.73,2.46,95.31,94.9,95.73,94.42,96.65,0.67,0.12,0.61,0.85,0.89,3.82,1.73,3.7,5.1,1.89,"(91.19, 102.1]","(71.45, 76.16]","(29.04, 39.63]","(3.14, 4.07]","(3.6, 4.73]","(0.419, 2.5]","(-0.001, 1.42]","(-0.001, 2.54]","(-0.001, 2.23]","(95.44, 99.06]","(92.86, 99.03]","(94.78, 99.49]"
2019,CASANARE,93431,93.46,93.43,69.21,91.44,80.9,44.98,3.01,3.96,2.67,3.54,2.07,90.13,95.78,92.48,84.94,92.96,6.86,0.26,4.85,11.52,4.97,1.9,0.34,1.7,2.91,0.64,"(91.19, 102.1]","(76.16, 90.11]","(44.75, 59.33]","(2.32, 3.14]","(0.589, 3.6]","(0.419, 2.5]","(3.44, 5.62]","(9.89, 23.19]","(4.4, 5.81]","(91.13, 92.98]","(84.42, 88.48]","(92.34, 94.78]"
2019,PUTUMAYO,80890,84.83,84.83,48.43,81.13,72.12,37.16,5.39,5.81,3.71,7.32,5.72,85.7,93.61,89.75,79.0,85.49,8.91,0.58,6.54,13.68,8.79,1.89,0.34,1.36,2.99,1.54,"(76.77, 84.98]","(71.45, 76.16]","(29.04, 39.63]","(3.14, 4.07]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,SAN ANDRES Y PROVIDENCIA,11002,91.92,91.87,73.12,90.97,82.13,49.97,2.08,1.31,2.08,2.44,1.49,88.64,97.88,91.51,82.35,90.32,9.28,0.82,6.41,15.21,8.19,3.86,0.98,3.35,6.08,0.96,"(84.98, 91.19]","(76.16, 90.11]","(44.75, 59.33]","(0.399, 2.32]","(0.589, 3.6]","(0.419, 2.5]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(91.13, 92.98]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,AMAZONAS,22435,81.4,81.4,53.19,78.9,60.64,29.73,4.17,6.4,2.76,5.17,6.03,88.23,93.21,91.1,83.53,83.85,7.6,0.39,6.14,11.3,10.13,7.07,3.04,6.36,9.54,6.54,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(2.32, 3.14]","(4.73, 6.39]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,GUAINIA,15808,66.26,66.26,48.64,67.19,31.46,8.69,5.7,6.34,4.58,7.47,6.95,78.65,90.67,79.38,71.28,84.56,15.65,3.0,16.03,21.25,8.49,7.31,2.05,8.29,8.13,3.6,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(4.07, 10.73]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,GUAVIARE,21301,83.11,83.09,42.11,79.69,68.44,30.38,4.47,6.67,4.0,4.95,3.37,88.03,92.64,90.54,82.99,89.29,7.5,0.69,5.46,12.06,7.35,1.64,0.23,1.69,2.18,0.4,"(76.77, 84.98]","(57.46, 71.45]","(29.04, 39.63]","(3.14, 4.07]","(4.73, 6.39]","(3.24, 4.3]","(3.44, 5.62]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
2019,VAUPES,15675,52.33,52.33,22.63,55.02,29.99,13.08,3.04,4.82,1.8,5.08,3.29,90.08,94.95,91.85,86.4,88.2,6.88,0.23,6.35,8.52,8.5,3.71,0.69,4.03,4.37,0.82,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(0.399, 2.32]","(4.73, 6.39]","(3.24, 4.3]","(5.62, 22.76]","(6.72, 9.89]","(5.81, 16.07]","(91.13, 92.98]","(84.42, 88.48]","(76.31899999999999, 90.37]"
2019,VICHADA,33198,55.51,55.51,35.98,59.19,25.0,8.73,7.63,7.0,7.45,8.96,4.78,74.92,90.97,71.3,76.56,86.31,17.44,2.04,21.26,14.48,8.92,7.82,0.32,10.66,4.32,1.47,"(51.119, 76.77]","(24.058999999999997, 57.46]","(6.789, 29.04]","(4.07, 10.73]","(6.39, 12.15]","(4.3, 14.24]","(5.62, 22.76]","(9.89, 23.19]","(5.81, 16.07]","(70.719, 91.13]","(65.649, 84.42]","(76.31899999999999, 90.37]"
